distancia	duracion	Selected	Cluster	Silhouette
5518.0	1269.0	No	C2	
804.0	416.0	No	C1	
2922.0	1209.0	No	C1	
7919.0	775.0	No	C2	
3920.0	1030.0	No	C1	
3520.0	970.0	No	C1	
2130.0	394.0	No	C1	
1012.0	282.0	No	C1	
4408.0	484.0	No	C1	
4948.0	1309.0	No	C2	
3404.0	981.0	No	C1	
4291.0	1129.0	No	C1	
8644.0	1677.0	No	C2	
9419.0	1451.0	No	C2	
1649.0	451.0	No	C1	
647.0	192.0	No	C1	
4062.0	1105.0	No	C1	
1777.0	330.0	No	C1	
2560.0	1064.0	No	C1	
1393.0	422.0	No	C1	
2296.0	571.0	No	C1	
1350.0	620.0	No	C1	
4260.0	1116.0	No	C1	
7394.0	1201.0	No	C2	
5451.0	1121.0	No	C2	
4620.0	1190.0	No	C1	
2720.0	560.0	No	C1	
2843.0	775.0	No	C1	
3108.0	1038.0	No	C1	
3407.0	990.0	No	C1	
2317.0	769.0	No	C1	
21979.0	2136.0	No	C2	
2803.0	1033.0	No	C1	
4182.0	758.0	No	C1	
1189.0	435.0	No	C1	
6464.0	1322.0	No	C2	
5027.0	1082.0	No	C2	
4974.0	1226.0	No	C2	
5778.0	1548.0	No	C2	
1521.0	500.0	No	C1	
5433.0	1055.0	No	C2	
2772.0	539.0	No	C1	
4030.0	1092.0	No	C1	
5713.0	1221.0	No	C2	
3216.0	976.0	No	C1	
5017.0	1187.0	No	C2	
1542.0	354.0	No	C1	
21.0	515.0	No	C1	
5857.0	1272.0	No	C2	
5019.0	1271.0	No	C2	
1879.0	564.0	No	C1	
1596.0	444.0	No	C1	
5277.0	1250.0	No	C2	
5812.0	1584.0	No	C2	
2961.0	812.0	No	C1	
3743.0	799.0	No	C1	
1411.0	589.0	No	C1	
11964.0	2184.0	No	C2	
1351.0	487.0	No	C1	
1455.0	365.0	No	C1	
6235.0	1292.0	No	C2	
8547.0	1961.0	No	C2	
805.0	242.0	No	C1	
3024.0	946.0	No	C1	
977.0	438.0	No	C1	
3006.0	529.0	No	C1	
6561.0	1141.0	No	C2	
1622.0	480.0	No	C1	
2762.0	270.0	No	C1	
3979.0	944.0	No	C1	
3119.0	547.0	No	C1	
6755.0	1727.0	No	C2	
1019.0	263.0	No	C1	
4538.0	1005.0	No	C1	
6629.0	1355.0	No	C2	
6185.0	1309.0	No	C2	
7233.0	1461.0	No	C2	
3201.0	877.0	No	C1	
2894.0	732.0	No	C1	
3593.0	814.0	No	C1	
2846.0	707.0	No	C1	
1383.0	382.0	No	C1	
5877.0	1416.0	No	C2	
2007.0	577.0	No	C1	
7796.0	974.0	No	C2	
6335.0	1172.0	No	C2	
8538.0	1807.0	No	C2	
2836.0	847.0	No	C1	
1492.0	376.0	No	C1	
2999.0	739.0	No	C1	
5817.0	1169.0	No	C2	
8706.0	1731.0	No	C2	
2021.0	673.0	No	C1	
7159.0	1700.0	No	C2	
3431.0	922.0	No	C1	
4429.0	924.0	No	C1	
1474.0	593.0	No	C1	
8052.0	1123.0	No	C2	
3057.0	717.0	No	C1	
6950.0	1388.0	No	C2	
5600.0	1369.0	No	C2	
2387.0	639.0	No	C1	
1175.0	375.0	No	C1	
3628.0	738.0	No	C1	
2549.0	727.0	No	C1	
3967.0	1111.0	No	C1	
1687.0	432.0	No	C1	
4427.0	1118.0	No	C1	
6986.0	635.0	No	C2	
2632.0	869.0	No	C1	
2840.0	652.0	No	C1	
3464.0	808.0	No	C1	
3683.0	769.0	No	C1	
5281.0	1398.0	No	C2	
3230.0	1108.0	No	C1	
6839.0	1397.0	No	C2	
9493.0	1654.0	No	C2	
4429.0	1175.0	No	C1	
9203.0	1513.0	No	C2	
5010.0	1245.0	No	C2	
1111.0	360.0	No	C1	
6630.0	1535.0	No	C2	
9290.0	2168.0	No	C2	
10538.0	1626.0	No	C2	
2020.0	834.0	No	C1	
2932.0	761.0	No	C1	
5790.0	255.0	No	C2	
2249.0	617.0	No	C1	
2670.0	845.0	No	C1	
6741.0	1270.0	No	C2	
2619.0	652.0	No	C1	
9476.0	882.0	No	C2	
1801.0	516.0	No	C1	
6219.0	1705.0	No	C2	
6655.0	1046.0	No	C2	
3700.0	1893.0	No	C1	
2078.0	881.0	No	C1	
2273.0	674.0	No	C1	
1182.0	540.0	No	C1	
1503.0	519.0	No	C1	
4599.0	861.0	No	C1	
1194.0	238.0	No	C1	
2066.0	659.0	No	C1	
9759.0	1685.0	No	C2	
11186.0	1363.0	No	C2	
6626.0	1286.0	No	C2	
2148.0	713.0	No	C1	
5995.0	1328.0	No	C2	
10841.0	1738.0	No	C2	
2532.0	599.0	No	C1	
2531.0	620.0	No	C1	
3202.0	1151.0	No	C1	
1233.0	344.0	No	C1	
4632.0	1051.0	No	C1	
5015.0	1070.0	No	C2	
2580.0	592.0	No	C1	
2716.0	729.0	No	C1	
3678.0	762.0	No	C1	
703.0	185.0	No	C1	
1273.0	468.0	No	C1	
5515.0	1004.0	No	C2	
1650.0	463.0	No	C1	
5638.0	1472.0	No	C2	
7439.0	1678.0	No	C2	
4280.0	1085.0	No	C1	
3580.0	866.0	No	C1	
3571.0	1035.0	No	C1	
2341.0	494.0	No	C1	
2653.0	562.0	No	C1	
7236.0	1535.0	No	C2	
1264.0	438.0	No	C1	
3044.0	1396.0	No	C1	
2064.0	504.0	No	C1	
5349.0	1067.0	No	C2	
164.0	1373.0	No	C1	
2958.0	792.0	No	C1	
3083.0	746.0	No	C1	
1870.0	761.0	No	C1	
1020.0	336.0	No	C1	
3962.0	1177.0	No	C1	
6205.0	1472.0	No	C2	
6516.0	1328.0	No	C2	
2391.0	519.0	No	C1	
1698.0	536.0	No	C1	
3339.0	1849.0	No	C1	
5278.0	1195.0	No	C2	
1555.0	385.0	No	C1	
4327.0	994.0	No	C1	
3439.0	977.0	No	C1	
4252.0	965.0	No	C1	
1190.0	501.0	No	C1	
6193.0	992.0	No	C2	
5012.0	1215.0	No	C2	
5972.0	1447.0	No	C2	
4847.0	1168.0	No	C2	
8914.0	1556.0	No	C2	
4734.0	1232.0	No	C1	
21.0	1065.0	No	C1	
866.0	245.0	No	C1	
1717.0	592.0	No	C1	
5561.0	1188.0	No	C2	
2600.0	711.0	No	C1	
6166.0	1224.0	No	C2	
2887.0	794.0	No	C1	
3543.0	947.0	No	C1	
2903.0	577.0	No	C1	
1978.0	642.0	No	C1	
952.0	400.0	No	C1	
5136.0	1256.0	No	C2	
9559.0	1597.0	No	C2	
1257.0	370.0	No	C1	
7793.0	1482.0	No	C2	
5436.0	1239.0	No	C2	
1637.0	411.0	No	C1	
7183.0	1823.0	No	C2	
1241.0	624.0	No	C1	
1079.0	441.0	No	C1	
2174.0	746.0	No	C1	
3851.0	1046.0	No	C1	
3133.0	909.0	No	C1	
4550.0	1047.0	No	C1	
2458.0	688.0	No	C1	
6335.0	1172.0	No	C2	
3073.0	854.0	No	C1	
5644.0	1418.0	No	C2	
2822.0	715.0	No	C1	
4401.0	1103.0	No	C1	
1844.0	762.0	No	C1	
2509.0	624.0	No	C1	
3240.0	842.0	No	C1	
2569.0	700.0	No	C1	
1351.0	299.0	No	C1	
4620.0	1005.0	No	C1	
1687.0	489.0	No	C1	
2519.0	633.0	No	C1	
4217.0	927.0	No	C1	
5146.0	984.0	No	C2	
4257.0	1302.0	No	C1	
2317.0	649.0	No	C1	
7328.0	1332.0	No	C2	
9296.0	1580.0	No	C2	
6421.0	1621.0	No	C2	
15396.0	2065.0	No	C2	
3402.0	793.0	No	C1	
2414.0	793.0	No	C1	
7389.0	1773.0	No	C2	
1493.0	351.0	No	C1	
3591.0	606.0	No	C1	
3320.0	767.0	No	C1	
10785.0	1721.0	No	C2	
1493.0	386.0	No	C1	
4173.0	1168.0	No	C1	
4818.0	808.0	No	C1	
6564.0	1243.0	No	C2	
3147.0	988.0	No	C1	
1736.0	453.0	No	C1	
3770.0	935.0	No	C1	
6852.0	1709.0	No	C2	
1565.0	522.0	No	C1	
2707.0	760.0	No	C1	
9986.0	1697.0	No	C2	
2778.0	838.0	No	C1	
5473.0	1184.0	No	C2	
2564.0	664.0	No	C1	
11877.0	1841.0	No	C2	
2844.0	770.0	No	C1	
6081.0	1401.0	No	C2	
3022.0	990.0	No	C1	
8054.0	1698.0	No	C2	
5257.0	1216.0	No	C2	
2827.0	851.0	No	C1	
4308.0	1153.0	No	C1	
3109.0	582.0	No	C1	
5639.0	1310.0	No	C2	
5675.0	1259.0	No	C2	
6005.0	1678.0	No	C2	
4785.0	1094.0	No	C1	
1174.0	448.0	No	C1	
8294.0	1777.0	No	C2	
3680.0	827.0	No	C1	
2742.0	738.0	No	C1	
5217.0	1070.0	No	C2	
2867.0	834.0	No	C1	
2700.0	935.0	No	C1	
4762.0	925.0	No	C1	
1481.0	392.0	No	C1	
3771.0	1110.0	No	C1	
527.0	367.0	No	C1	
7458.0	1294.0	No	C2	
3159.0	791.0	No	C1	
1952.0	532.0	No	C1	
90.0	123.0	No	C1	
741.0	285.0	No	C1	
5910.0	1166.0	No	C2	
604.0	253.0	No	C1	
1563.0	642.0	No	C1	
10392.0	1359.0	No	C2	
10786.0	1619.0	No	C2	
1699.0	443.0	No	C1	
7444.0	992.0	No	C2	
1294.0	418.0	No	C1	
1507.0	398.0	No	C1	
27675.0	3005.0	No	C2	
12786.0	1842.0	No	C2	
1002.0	410.0	No	C1	
1294.0	333.0	No	C1	
6317.0	1685.0	No	C2	
6487.0	1360.0	No	C2	
13465.0	2650.0	No	C2	
5248.0	1328.0	No	C2	
5659.0	1404.0	No	C2	
1912.0	636.0	No	C1	
1484.0	514.0	No	C1	
6617.0	1392.0	No	C2	
615.0	377.0	No	C1	
3430.0	1086.0	No	C1	
2121.0	534.0	No	C1	
2252.0	460.0	No	C1	
1818.0	543.0	No	C1	
6826.0	1559.0	No	C2	
2826.0	888.0	No	C1	
766.0	391.0	No	C1	
2025.0	746.0	No	C1	
1920.0	856.0	No	C1	
1494.0	396.0	No	C1	
3749.0	982.0	No	C1	
4830.0	1120.0	No	C2	
1079.0	440.0	No	C1	
1582.0	2056.0	No	C1	
3057.0	878.0	No	C1	
4676.0	907.0	No	C1	
5364.0	496.0	No	C2	
931.0	457.0	No	C1	
1515.0	573.0	No	C1	
5359.0	1227.0	No	C2	
978.0	356.0	No	C1	
7214.0	945.0	No	C2	
6553.0	1941.0	No	C2	
3474.0	802.0	No	C1	
1437.0	415.0	No	C1	
1984.0	580.0	No	C1	
5303.0	1007.0	No	C2	
13.0	329.0	No	C1	
5729.0	1279.0	No	C2	
837.0	288.0	No	C1	
3723.0	959.0	No	C1	
2006.0	643.0	No	C1	
937.0	417.0	No	C1	
5149.0	158.0	No	C2	
5295.0	995.0	No	C2	
3583.0	1198.0	No	C1	
1409.0	586.0	No	C1	
425.0	175.0	No	C1	
8840.0	2232.0	No	C2	
3587.0	945.0	No	C1	
9346.0	1429.0	No	C2	
3808.0	839.0	No	C1	
2441.0	746.0	No	C1	
7043.0	1100.0	No	C2	
2603.0	887.0	No	C1	
2076.0	631.0	No	C1	
7728.0	1505.0	No	C2	
9259.0	1397.0	No	C2	
5568.0	1518.0	No	C2	
3762.0	935.0	No	C1	
4015.0	1476.0	No	C1	
15600.0	1614.0	No	C2	
6798.0	1592.0	No	C2	
6589.0	1102.0	No	C2	
2572.0	809.0	No	C1	
2868.0	781.0	No	C1	
1508.0	279.0	No	C1	
6500.0	1212.0	No	C2	
4479.0	961.0	No	C1	
2134.0	621.0	No	C1	
1490.0	356.0	No	C1	
2393.0	617.0	No	C1	
8254.0	1318.0	No	C2	
689.0	288.0	No	C1	
1295.0	728.0	No	C1	
1667.0	654.0	No	C1	
2488.0	1030.0	No	C1	
4746.0	1057.0	No	C1	
3560.0	778.0	No	C1	
7932.0	2296.0	No	C2	
3292.0	817.0	No	C1	
9022.0	1510.0	No	C2	
10514.0	1132.0	No	C2	
2188.0	573.0	No	C1	
1662.0	715.0	No	C1	
5535.0	1208.0	No	C2	
5640.0	1323.0	No	C2	
2600.0	668.0	No	C1	
3537.0	1076.0	No	C1	
3149.0	789.0	No	C1	
2565.0	700.0	No	C1	
967.0	328.0	No	C1	
4290.0	986.0	No	C1	
3896.0	954.0	No	C1	
3439.0	851.0	No	C1	
3553.0	1006.0	No	C1	
1863.0	426.0	No	C1	
3603.0	893.0	No	C1	
4184.0	1149.0	No	C1	
634.0	311.0	No	C1	
3799.0	957.0	No	C1	
1254.0	414.0	No	C1	
4358.0	985.0	No	C1	
1436.0	463.0	No	C1	
6700.0	1414.0	No	C2	
7466.0	1701.0	No	C2	
5963.0	1158.0	No	C2	
1393.0	366.0	No	C1	
3596.0	897.0	No	C1	
6032.0	1413.0	No	C2	
2275.0	669.0	No	C1	
18647.0	1790.0	No	C2	
2171.0	706.0	No	C1	
2733.0	611.0	No	C1	
2230.0	566.0	No	C1	
7148.0	1299.0	No	C2	
4815.0	1451.0	No	C2	
4708.0	1065.0	No	C1	
3621.0	769.0	No	C1	
4537.0	1049.0	No	C1	
5520.0	396.0	No	C2	
7855.0	1019.0	No	C2	
6897.0	1273.0	No	C2	
931.0	333.0	No	C1	
1589.0	596.0	No	C1	
4827.0	935.0	No	C1	
4886.0	1107.0	No	C2	
2257.0	700.0	No	C1	
7141.0	1465.0	No	C2	
1065.0	263.0	No	C1	
2177.0	693.0	No	C1	
1000.0	361.0	No	C1	
3787.0	895.0	No	C1	
3291.0	798.0	No	C1	
2101.0	628.0	No	C1	
2550.0	612.0	No	C1	
2175.0	537.0	No	C1	
1132.0	390.0	No	C1	
4891.0	1067.0	No	C2	
4224.0	1361.0	No	C1	
7302.0	1591.0	No	C2	
18.0	936.0	No	C1	
2117.0	452.0	No	C1	
1878.0	615.0	No	C1	
2098.0	694.0	No	C1	
5588.0	1175.0	No	C2	
3091.0	659.0	No	C1	
5570.0	1487.0	No	C2	
10255.0	2130.0	No	C2	
7785.0	1227.0	No	C2	
2888.0	741.0	No	C1	
2850.0	854.0	No	C1	
1350.0	382.0	No	C1	
5029.0	1106.0	No	C2	
2065.0	456.0	No	C1	
4306.0	1107.0	No	C1	
7020.0	1586.0	No	C2	
3477.0	1011.0	No	C1	
1186.0	485.0	No	C1	
2974.0	639.0	No	C1	
4217.0	1054.0	No	C1	
1483.0	466.0	No	C1	
4817.0	1109.0	No	C1	
5476.0	1292.0	No	C2	
3309.0	731.0	No	C1	
5566.0	1476.0	No	C2	
1981.0	389.0	No	C1	
2235.0	463.0	No	C1	
1969.0	410.0	No	C1	
2608.0	608.0	No	C1	
3594.0	813.0	No	C1	
935.0	232.0	No	C1	
3583.0	885.0	No	C1	
2308.0	444.0	No	C1	
5789.0	1415.0	No	C2	
1946.0	718.0	No	C1	
12571.0	1887.0	No	C2	
836.0	185.0	No	C1	
1557.0	459.0	No	C1	
4194.0	969.0	No	C1	
596.0	186.0	No	C1	
1484.0	428.0	No	C1	
3188.0	908.0	No	C1	
103.0	295.0	No	C1	
1432.0	365.0	No	C1	
8597.0	1411.0	No	C2	
6450.0	1534.0	No	C2	
2753.0	796.0	No	C1	
5021.0	1446.0	No	C2	
8270.0	1216.0	No	C2	
2672.0	729.0	No	C1	
3617.0	1001.0	No	C1	
4019.0	931.0	No	C1	
1382.0	402.0	No	C1	
3758.0	1016.0	No	C1	
1955.0	489.0	No	C1	
2635.0	763.0	No	C1	
4490.0	1056.0	No	C1	
3543.0	949.0	No	C1	
5927.0	1195.0	No	C2	
10365.0	1278.0	No	C2	
6809.0	1744.0	No	C2	
1208.0	982.0	No	C1	
3158.0	815.0	No	C1	
2858.0	804.0	No	C1	
5368.0	1245.0	No	C2	
1118.0	498.0	No	C1	
1197.0	313.0	No	C1	
4334.0	1060.0	No	C1	
1544.0	414.0	No	C1	
707.0	238.0	No	C1	
621.0	164.0	No	C1	
4491.0	1345.0	No	C1	
1106.0	454.0	No	C1	
5468.0	1255.0	No	C2	
1098.0	540.0	No	C1	
1433.0	627.0	No	C1	
9971.0	1922.0	No	C2	
1863.0	629.0	No	C1	
1541.0	398.0	No	C1	
3454.0	983.0	No	C1	
4545.0	1523.0	No	C1	
2815.0	608.0	No	C1	
5776.0	1408.0	No	C2	
6649.0	1501.0	No	C2	
3477.0	794.0	No	C1	
1007.0	284.0	No	C1	
6052.0	1357.0	No	C2	
2141.0	746.0	No	C1	
1579.0	297.0	No	C1	
5672.0	1800.0	No	C2	
4287.0	1219.0	No	C1	
2463.0	688.0	No	C1	
2928.0	581.0	No	C1	
3296.0	677.0	No	C1	
1711.0	990.0	No	C1	
7547.0	1591.0	No	C2	
5.0	1049.0	No	C1	
2796.0	771.0	No	C1	
4828.0	841.0	No	C1	
5915.0	1334.0	No	C2	
3762.0	856.0	No	C1	
2102.0	645.0	No	C1	
5722.0	1182.0	No	C2	
1831.0	676.0	No	C1	
4631.0	1005.0	No	C1	
5791.0	976.0	No	C2	
3234.0	771.0	No	C1	
4502.0	1246.0	No	C1	
1896.0	609.0	No	C1	
2347.0	542.0	No	C1	
4216.0	1203.0	No	C1	
2563.0	700.0	No	C1	
5.0	1668.0	No	C1	
7800.0	1541.0	No	C2	
2086.0	598.0	No	C1	
463.0	144.0	No	C1	
1644.0	536.0	No	C1	
3428.0	914.0	No	C1	
4554.0	984.0	No	C1	
7721.0	1584.0	No	C2	
1227.0	571.0	No	C1	
2102.0	597.0	No	C1	
1247.0	357.0	No	C1	
3688.0	646.0	No	C1	
5661.0	1216.0	No	C2	
381.0	347.0	No	C1	
4185.0	990.0	No	C1	
2628.0	542.0	No	C1	
4385.0	1265.0	No	C1	
1258.0	400.0	No	C1	
2071.0	563.0	No	C1	
1472.0	589.0	No	C1	
3087.0	681.0	No	C1	
2333.0	755.0	No	C1	
3700.0	734.0	No	C1	
11868.0	1841.0	No	C2	
1597.0	618.0	No	C1	
7411.0	1615.0	No	C2	
5441.0	1390.0	No	C2	
1996.0	749.0	No	C1	
2391.0	723.0	No	C1	
6194.0	1319.0	No	C2	
967.0	365.0	No	C1	
2498.0	728.0	No	C1	
2909.0	821.0	No	C1	
1978.0	618.0	No	C1	
7202.0	1629.0	No	C2	
3030.0	946.0	No	C1	
8176.0	1483.0	No	C2	
4643.0	1048.0	No	C1	
5937.0	1110.0	No	C2	
9281.0	1664.0	No	C2	
3611.0	896.0	No	C1	
5516.0	1243.0	No	C2	
5082.0	1085.0	No	C2	
3531.0	946.0	No	C1	
946.0	290.0	No	C1	
1088.0	300.0	No	C1	
4486.0	990.0	No	C1	
1690.0	595.0	No	C1	
3857.0	964.0	No	C1	
6512.0	1549.0	No	C2	
1329.0	403.0	No	C1	
5282.0	669.0	No	C2	
8386.0	1929.0	No	C2	
2959.0	915.0	No	C1	
2072.0	526.0	No	C1	
1045.0	360.0	No	C1	
3833.0	966.0	No	C1	
2560.0	670.0	No	C1	
3536.0	812.0	No	C1	
3363.0	1089.0	No	C1	
5564.0	1369.0	No	C2	
2902.0	741.0	No	C1	
502.0	127.0	No	C1	
4086.0	798.0	No	C1	
1850.0	589.0	No	C1	
6335.0	1724.0	No	C2	
3459.0	820.0	No	C1	
3972.0	1104.0	No	C1	
1549.0	924.0	No	C1	
1628.0	414.0	No	C1	
2681.0	704.0	No	C1	
2119.0	647.0	No	C1	
1033.0	294.0	No	C1	
2551.0	571.0	No	C1	
2754.0	403.0	No	C1	
1291.0	482.0	No	C1	
6084.0	1083.0	No	C2	
1615.0	473.0	No	C1	
28.0	417.0	No	C1	
6084.0	1277.0	No	C2	
922.0	310.0	No	C1	
1584.0	608.0	No	C1	
3503.0	1282.0	No	C1	
9417.0	1427.0	No	C2	
2161.0	746.0	No	C1	
3649.0	1055.0	No	C1	
2037.0	606.0	No	C1	
6160.0	1520.0	No	C2	
4792.0	557.0	No	C1	
1385.0	345.0	No	C1	
1067.0	277.0	No	C1	
9267.0	1394.0	No	C2	
3316.0	749.0	No	C1	
1924.0	549.0	No	C1	
5793.0	1318.0	No	C2	
1641.0	553.0	No	C1	
2551.0	809.0	No	C1	
2408.0	704.0	No	C1	
3419.0	926.0	No	C1	
6591.0	1102.0	No	C2	
4565.0	1129.0	No	C1	
3.0	315.0	No	C1	
2102.0	581.0	No	C1	
2492.0	685.0	No	C1	
2127.0	621.0	No	C1	
1118.0	280.0	No	C1	
1731.0	580.0	No	C1	
2292.0	727.0	No	C1	
3266.0	954.0	No	C1	
8806.0	1900.0	No	C2	
1598.0	439.0	No	C1	
3247.0	753.0	No	C1	
3596.0	700.0	No	C1	
4691.0	332.0	No	C1	
3311.0	817.0	No	C1	
4859.0	1136.0	No	C2	
4506.0	774.0	No	C1	
2929.0	604.0	No	C1	
1105.0	413.0	No	C1	
2496.0	1030.0	No	C1	
5547.0	1371.0	No	C2	
2247.0	560.0	No	C1	
7356.0	1524.0	No	C2	
4291.0	1175.0	No	C1	
1208.0	388.0	No	C1	
7211.0	1410.0	No	C2	
6022.0	1092.0	No	C2	
1770.0	588.0	No	C1	
1820.0	475.0	No	C1	
9054.0	1510.0	No	C2	
6606.0	1246.0	No	C2	
6163.0	1034.0	No	C2	
3044.0	789.0	No	C1	
3533.0	893.0	No	C1	
863.0	208.0	No	C1	
13306.0	1344.0	No	C2	
11684.0	1711.0	No	C2	
1949.0	420.0	No	C1	
2267.0	593.0	No	C1	
3536.0	1006.0	No	C1	
5358.0	1320.0	No	C2	
3084.0	951.0	No	C1	
1654.0	614.0	No	C1	
5555.0	1459.0	No	C2	
4256.0	991.0	No	C1	
6100.0	1501.0	No	C2	
7662.0	1506.0	No	C2	
5264.0	1089.0	No	C2	
1590.0	555.0	No	C1	
2552.0	593.0	No	C1	
5266.0	1171.0	No	C2	
2753.0	622.0	No	C1	
1415.0	893.0	No	C1	
2940.0	726.0	No	C1	
5447.0	1020.0	No	C2	
3768.0	953.0	No	C1	
1326.0	356.0	No	C1	
8510.0	1693.0	No	C2	
3536.0	958.0	No	C1	
3102.0	817.0	No	C1	
10218.0	2335.0	No	C2	
2765.0	885.0	No	C1	
5545.0	690.0	No	C2	
7954.0	1273.0	No	C2	
1563.0	302.0	No	C1	
4441.0	1079.0	No	C1	
1241.0	497.0	No	C1	
8419.0	1228.0	No	C2	
4005.0	1084.0	No	C1	
3498.0	692.0	No	C1	
7188.0	1412.0	No	C2	
6328.0	1364.0	No	C2	
1838.0	639.0	No	C1	
1995.0	503.0	No	C1	
6794.0	1584.0	No	C2	
1110.0	355.0	No	C1	
1679.0	685.0	No	C1	
2244.0	473.0	No	C1	
2610.0	1041.0	No	C1	
1307.0	161.0	No	C1	
7661.0	1707.0	No	C2	
1214.0	318.0	No	C1	
34.0	161.0	No	C1	
3402.0	1031.0	No	C1	
8.0	127.0	No	C1	
6964.0	1643.0	No	C2	
14.0	160.0	No	C1	
2858.0	670.0	No	C1	
6505.0	1447.0	No	C2	
4509.0	1012.0	No	C1	
3317.0	954.0	No	C1	
7.0	1174.0	No	C1	
1619.0	531.0	No	C1	
1619.0	595.0	No	C1	
2757.0	556.0	No	C1	
1539.0	453.0	No	C1	
6921.0	1653.0	No	C2	
3114.0	759.0	No	C1	
3028.0	906.0	No	C1	
3778.0	670.0	No	C1	
4609.0	795.0	No	C1	
1956.0	718.0	No	C1	
4482.0	1030.0	No	C1	
4580.0	1225.0	No	C1	
1552.0	475.0	No	C1	
3579.0	885.0	No	C1	
4115.0	1064.0	No	C1	
1688.0	491.0	No	C1	
2788.0	575.0	No	C1	
5810.0	1121.0	No	C2	
1432.0	494.0	No	C1	
7543.0	1819.0	No	C2	
1313.0	475.0	No	C1	
5904.0	572.0	No	C2	
7693.0	1342.0	No	C2	
4717.0	1432.0	No	C1	
6680.0	943.0	No	C2	
8002.0	484.0	No	C2	
5542.0	1774.0	No	C2	
3275.0	762.0	No	C1	
9355.0	1426.0	No	C2	
2167.0	746.0	No	C1	
4145.0	957.0	No	C1	
9370.0	1322.0	No	C2	
5977.0	1121.0	No	C2	
3351.0	823.0	No	C1	
3762.0	935.0	No	C1	
1928.0	549.0	No	C1	
3305.0	769.0	No	C1	
1062.0	277.0	No	C1	
2539.0	578.0	No	C1	
2918.0	774.0	No	C1	
7287.0	1259.0	No	C2	
6608.0	1102.0	No	C2	
2924.0	837.0	No	C1	
7887.0	1548.0	No	C2	
5578.0	1110.0	No	C2	
2142.0	621.0	No	C1	
1599.0	553.0	No	C1	
2299.0	677.0	No	C1	
3721.0	879.0	No	C1	
3599.0	700.0	No	C1	
5090.0	1118.0	No	C2	
4537.0	1128.0	No	C1	
2717.0	734.0	No	C1	
1107.0	302.0	No	C1	
9738.0	1736.0	No	C2	
5774.0	1693.0	No	C2	
6858.0	1756.0	No	C2	
6197.0	1330.0	No	C2	
1308.0	409.0	No	C1	
8755.0	1470.0	No	C2	
1140.0	388.0	No	C1	
1237.0	494.0	No	C1	
2236.0	501.0	No	C1	
1984.0	728.0	No	C1	
4959.0	1002.0	No	C2	
1851.0	475.0	No	C1	
6429.0	1185.0	No	C2	
7074.0	1650.0	No	C2	
3046.0	789.0	No	C1	
9270.0	1969.0	No	C2	
7503.0	1286.0	No	C2	
1184.0	435.0	No	C1	
6451.0	1673.0	No	C2	
9397.0	1604.0	No	C2	
9739.0	1738.0	No	C2	
1318.0	390.0	No	C1	
7377.0	1656.0	No	C2	
3665.0	719.0	No	C1	
5089.0	1226.0	No	C2	
990.0	455.0	No	C1	
5559.0	1459.0	No	C2	
922.0	322.0	No	C1	
1180.0	402.0	No	C1	
1370.0	393.0	No	C1	
3695.0	945.0	No	C1	
9268.0	2075.0	No	C2	
9699.0	1266.0	No	C2	
7623.0	1765.0	No	C2	
3365.0	849.0	No	C1	
4688.0	1394.0	No	C1	
5429.0	1055.0	No	C2	
805.0	418.0	No	C1	
6143.0	1411.0	No	C2	
6579.0	636.0	No	C2	
943.0	297.0	No	C1	
5530.0	1476.0	No	C2	
1965.0	666.0	No	C1	
3761.0	953.0	No	C1	
5.0	1081.0	No	C1	
2237.0	737.0	No	C1	
5251.0	1443.0	No	C2	
2849.0	836.0	No	C1	
1646.0	669.0	No	C1	
4039.0	820.0	No	C1	
1513.0	378.0	No	C1	
873.0	396.0	No	C1	
11978.0	1742.0	No	C2	
243.0	640.0	No	C1	
1143.0	301.0	No	C1	
1062.0	263.0	No	C1	
6965.0	1273.0	No	C2	
1306.0	378.0	No	C1	
1911.0	639.0	No	C1	
4735.0	1211.0	No	C1	
4548.0	1085.0	No	C1	
4432.0	1274.0	No	C1	
8733.0	1952.0	No	C2	
3169.0	659.0	No	C1	
2232.0	615.0	No	C1	
2235.0	608.0	No	C1	
4306.0	597.0	No	C1	
1388.0	345.0	No	C1	
2131.0	496.0	No	C1	
3143.0	813.0	No	C1	
2450.0	604.0	No	C1	
90.0	1185.0	No	C1	
2829.0	872.0	No	C1	
2466.0	749.0	No	C1	
10253.0	2066.0	No	C2	
1131.0	583.0	No	C1	
2774.0	483.0	No	C1	
3805.0	670.0	No	C1	
1258.0	282.0	No	C1	
6123.0	1361.0	No	C2	
2633.0	671.0	No	C1	
4205.0	1060.0	No	C1	
8564.0	1833.0	No	C2	
3879.0	824.0	No	C1	
1554.0	547.0	No	C1	
923.0	282.0	No	C1	
1311.0	475.0	No	C1	
6957.0	1473.0	No	C2	
4795.0	800.0	No	C1	
3366.0	893.0	No	C1	
2624.0	726.0	No	C1	
6421.0	1557.0	No	C2	
3359.0	784.0	No	C1	
4293.0	1035.0	No	C1	
3906.0	649.0	No	C1	
3011.0	799.0	No	C1	
1427.0	512.0	No	C1	
1724.0	523.0	No	C1	
3755.0	739.0	No	C1	
2050.0	504.0	No	C1	
5975.0	1659.0	No	C2	
6707.0	1359.0	No	C2	
2903.0	644.0	No	C1	
2770.0	677.0	No	C1	
4921.0	1409.0	No	C2	
5716.0	1052.0	No	C2	
3806.0	839.0	No	C1	
